"","X","carat","cut","color","clarity","fdepth","table","price","length","width","depth"
"1714",1714,1.02,2,7,4,62.5,59,7724,6.34,6.42,3.99
"1715",1715,1.22,4,7,6,61.2,58,7729,6.81,6.91,4.2
"1716",1716,1.51,2,1,1,63.3,58,7737,7.19,7.16,4.54
"1717",1717,1.72,3,2,1,63.2,57,7741,7.56,7.6,4.79
"1718",1718,1.01,1,6,2,62,57,7745,6.42,6.46,3.99
"1719",1719,1.13,4,5,6,61.7,58,7751,6.7,6.65,4.12
"1720",1720,1.3,4,4,8,61.8,58,7760,7,6.95,4.31
"1721",1721,1.2,1,3,2,62.3,54,7768,6.78,6.86,4.25
"1722",1722,1.02,2,1,2,60.1,59,7779,6.48,6.53,3.91
"1723",1723,1.21,2,3,2,62.8,54.4,7786,6.78,6.81,4.26
"1724",1724,1.05,2,5,6,59.7,58,7794,6.56,6.63,3.94
"1725",1725,1.72,1,1,7,62.2,55,7802,7.7,7.67,4.78
"1726",1726,1.21,1,3,2,62.4,53,7811,6.83,6.86,4.27
"1727",1727,1.51,3,4,1,63.6,60,7815,7.23,7.27,4.61
"1728",1728,1.01,4,7,4,61.9,59,7821,6.41,6.45,3.98
"1729",1729,1.21,2,6,6,63.3,58,7826,6.73,6.67,4.24
"1730",1730,1.01,2,6,4,60.7,59,7835,6.4,6.46,3.9
"1731",1731,0.41,2,7,1,59.6,60,621,4.82,4.85,2.88
"1732",1732,0.3,1,6,2,62.2,56,621,4.31,4.34,2.69
"1733",1733,1.02,1,6,2,62.2,57,7836,6.39,6.43,3.99
"1734",1734,1.01,2,7,4,60.8,59,7847,6.42,6.5,3.93
"1735",1735,1.54,1,4,6,60.7,56,7848,7.51,7.46,4.54
"1736",1736,1.53,1,4,1,62.4,54,7859,7.34,7.41,4.6
"1737",1737,1.51,4,3,1,62.5,57,7864,7.36,7.26,4.57
"1738",1738,1.03,1,7,4,61.6,57,7876,6.48,6.51,4
"1739",1739,1,1,7,4,59.8,54,7885,6.58,6.54,3.92
"1740",1740,1.02,1,7,4,61.1,57,7898,6.48,6.51,3.97
"1741",1741,1.12,4,6,2,61.2,58,7903,6.72,6.68,4.1
"1742",1742,1.21,3,6,6,63.7,58,7911,6.67,6.71,4.26
"1743",1743,1.03,4,1,2,62.4,58,7919,6.5,6.41,4.03
"1744",1744,1.14,2,5,6,58.7,60,7928,6.82,6.88,4.02
"1745",1745,1.5,1,7,1,61.5,57,7936,7.33,7.39,4.53
"1746",1746,1.23,1,3,2,62.1,54,7946,6.87,6.89,4.27
"1747",1747,1.04,4,7,4,61.8,58,7953,6.47,6.51,4.01
"1748",1748,2.01,3,3,7,61.7,63,7959,7.91,7.94,4.89
"1749",1749,1.05,1,5,6,61.7,59,7965,6.5,6.53,4.02
"1750",1750,1.07,2,7,4,62.8,57,7975,6.46,6.56,4.09
"1751",1751,1.32,1,6,6,62.3,57,7983,7.06,6.97,4.37
"1752",1752,1.19,2,7,2,59.1,58,7989,6.96,7.05,4.14
"1753",1753,1.15,1,7,2,61.9,56,7999,6.71,6.73,4.16
"1754",1754,1.02,4,7,3,62.1,59,8005,6.39,6.36,3.96
"1755",1755,1.67,3,2,5,58.8,61,8013,7.71,7.73,4.54
"1756",1756,1.65,2,3,1,63.4,59,8020,7.53,7.49,4.76
"1757",1757,1.01,1,7,4,61.1,57,8029,6.49,6.54,3.98
"1758",1758,1.19,1,7,2,61.9,55,8034,6.81,6.87,4.22
"1759",1759,1.2,1,7,6,62.4,54.7,8040,6.79,6.85,4.25
"1760",1760,1.51,2,2,5,63.1,55,8049,7.25,7.32,4.6
"1761",1761,0.27,1,1,4,61.8,57,622,4.12,4.16,2.56
"1762",1762,0.27,1,1,4,62.5,57,622,4.1,4.13,2.57
"1763",1763,1.13,1,7,2,61.5,56,8051,6.71,6.73,4.13
"1764",1764,1.53,4,2,2,60.1,59,8058,7.47,7.51,4.5
"1765",1765,1.12,1,6,6,61.2,56,8063,6.67,6.73,4.11
"1766",1766,1.24,1,3,4,62,56,8069,6.92,6.86,4.27
"1767",1767,1.01,1,6,2,60.9,57,8077,6.52,6.49,3.96
"1768",1768,1.04,2,6,2,61.6,60,8090,6.49,6.54,4.01
"1769",1769,1.51,3,4,5,63.7,61,8097,7.11,7.15,4.54
"1770",1770,2.01,3,2,5,64.3,54,8104,8.05,7.95,5.14
"1771",1771,1.52,4,2,2,62.4,59,8110,7.31,7.36,4.58
"1772",1772,1.67,4,3,1,62.6,60,8118,7.57,7.52,4.72
"1773",1773,1.5,2,4,5,60.3,60,8127,7.46,7.43,4.49
"1774",1774,1.7,3,2,6,63.6,59,8134,7.53,7.48,4.77
"1775",1775,1.5,4,3,1,60.8,58,8148,7.39,7.34,4.48
"1776",1776,1.09,1,1,6,60.6,57,8158,6.66,6.67,4.04
"1777",1777,1.03,1,6,2,62.1,55,8169,6.47,6.5,4.03
"1778",1778,1.02,4,5,2,60.3,58,8181,6.57,6.49,3.94
"1779",1779,1.5,4,4,5,58.6,62,8190,7.46,7.43,4.36
"1780",1780,1.01,4,5,2,61.8,54,8201,6.44,6.38,3.96
"1781",1781,1.01,2,6,4,59.8,58,8212,6.47,6.55,3.89
"1782",1782,1,1,7,3,61.9,57,8217,6.39,6.43,3.97
"1783",1783,1.4,4,3,5,62.2,58,8223,7.16,7.12,4.44
"1784",1784,1.5,4,6,1,63,59,8232,7.24,7.2,4.55
"1785",1785,1.51,3,4,5,62.5,57,8242,7.25,7.32,4.55
"1786",1786,1.5,3,4,5,61.1,63,8254,7.27,7.34,4.46
"1787",1787,1.52,4,2,2,62.4,59,8258,7.36,7.31,4.58
"1788",1788,1.17,1,3,8,61,53,8266,6.89,6.85,4.19
"1789",1789,1.01,1,5,6,62.6,55,8279,6.42,6.46,4.03
"1790",1790,1.06,1,7,2,61.1,57,8285,6.54,6.61,4.02
"1791",1791,0.3,1,7,2,62.2,55,624,4.28,4.31,2.67
"1792",1792,0.37,2,7,1,63.4,57,624,4.57,4.55,2.89
"1793",1793,1.51,5,6,1,61.8,66,8287,7.18,7.16,4.43
"1794",1794,1.21,1,7,6,61.5,56,8294,6.83,6.88,4.22
"1795",1795,1.54,2,3,1,62.3,56,8301,7.33,7.38,4.58
"1796",1796,1.14,2,1,2,63.1,59,8315,6.63,6.61,4.18
"1797",1797,1.72,4,2,5,61.7,58,8324,7.71,7.81,4.79
"1798",1798,1.65,1,2,5,62.5,56,8334,7.59,7.54,4.73
"1799",1799,1.08,1,7,3,61.6,56,8347,6.6,6.65,4.08
"1800",1800,1,3,1,3,63.4,59,8359,6.27,6.24,4
"1801",1801,1.71,4,4,1,59,60,8366,7.86,7.83,4.63
"1802",1802,1.22,2,7,6,62.7,58,8377,6.8,6.72,4.24
"1803",1803,1.51,4,3,1,62.4,58,8388,7.36,7.31,4.58
"1804",1804,1.11,1,7,6,61.6,56,8400,6.62,6.65,4.09
"1805",1805,1.23,2,3,3,62.5,58,8405,6.77,6.82,4.25
"1806",1806,1.18,1,7,2,61.3,56,8414,6.81,6.83,4.17
"1807",1807,2.68,4,7,7,58.6,60,8419,9.11,9.07,5.33
"1808",1808,1.13,1,1,6,61.4,58,8430,6.71,6.74,4.13
"1809",1809,1.59,3,7,5,63.8,56,8441,7.41,7.34,4.71
"1810",1810,1.24,4,7,2,62,55,8449,6.95,6.89,4.29
"1811",1811,1.21,4,7,2,62.7,58,8456,6.79,6.74,4.24
"1812",1812,2.5,4,3,7,59.9,60,8467,8.75,8.67,5.22
"1813",1813,1.08,1,5,6,61.9,58,8481,6.54,6.57,4.06
"1814",1814,1.5,4,3,1,62.3,60,8490,7.22,7.3,4.52
"1815",1815,1.32,1,4,3,61,56,8501,7.09,7.07,4.32
"1816",1816,1.59,2,2,2,60.7,59,8515,7.49,7.54,4.56
"1817",1817,1.51,4,2,2,62.1,58,8524,7.4,7.36,4.58
"1818",1818,1.6,4,6,1,60.5,60,8530,7.55,7.52,4.56
"1819",1819,1.57,2,2,6,62,58,8538,7.45,7.48,4.63
"1820",1820,1.55,1,2,2,60.4,57,8548,7.52,7.54,4.55
"1821",1821,0.3,3,1,1,63.5,55,421,4.27,4.3,2.72
"1822",1822,0.32,2,7,1,63,56,421,4.32,4.35,2.73
"1823",1823,0.42,1,3,1,62,54,625,4.81,4.83,2.99
"1824",1824,0.31,1,6,6,62.3,55,625,4.3,4.33,2.69
"1825",1825,0.31,1,6,6,62.6,55,625,4.29,4.33,2.7
"1826",1826,1.01,1,6,2,61.7,56,8552,6.48,6.45,3.99
"1827",1827,1.2,3,1,6,61.8,61,8563,6.69,6.71,4.14
"1828",1828,1.51,2,7,1,63.2,55,8574,7.32,7.27,4.61
"1829",1829,1.5,1,7,1,61.4,56,8580,7.34,7.38,4.52
"1830",1830,1.22,4,7,2,62.2,59,8583,6.82,6.87,4.26
"1831",1831,1.15,1,7,4,62.5,53,8592,6.69,6.72,4.18
"1832",1832,1.29,4,5,5,62.7,55,8597,6.96,6.91,4.35
"1833",1833,1.22,1,7,2,62.5,57,8608,6.82,6.77,4.25
"1834",1834,1.58,2,3,1,62.4,57,8620,7.36,7.45,4.62
"1835",1835,1.5,5,7,5,65.5,58,8627,7.16,7.12,4.68
"1836",1836,1.52,1,5,1,62.7,56,8631,7.35,7.28,4.59
"1837",1837,1.53,1,4,1,61.9,58,8637,7.39,7.34,4.56
"1838",1838,1.05,1,7,4,62.2,56,8645,6.49,6.53,4.05
"1839",1839,1.27,1,3,2,61.4,56,8652,6.95,6.97,4.27
"1840",1840,1.5,2,2,2,61.3,59,8662,7.36,7.41,4.53
"1841",1841,1.37,4,3,2,62.9,58,8669,7.12,7.07,4.46
"1842",1842,1.59,1,2,6,62.9,58,8681,7.45,7.39,4.66
"1843",1843,1.01,4,6,4,61.8,55,8688,6.45,6.36,3.96
"1844",1844,1.11,1,1,6,62.1,53,8698,6.67,6.69,4.14
"1845",1845,1.73,3,2,5,65.6,55,8703,7.42,7.47,4.88
"1846",1846,1.51,1,3,1,62.1,57,8710,7.38,7.34,4.57
"1847",1847,1.51,3,4,6,62.9,57,8720,7.23,7.27,4.56
"1848",1848,1.5,3,4,4,65.4,59,8732,7.09,7.14,4.65
"1849",1849,1,4,6,3,62.6,58,8736,6.45,6.33,4
"1850",1850,1.22,4,7,2,62.2,59,8739,6.87,6.82,4.26
"1851",1851,1.35,4,3,2,60.5,60,8747,7.19,7.16,4.34
"1852",1852,1.09,1,7,4,61.8,56,8753,6.58,6.62,4.08
"1853",1853,0.31,3,6,6,63.4,56,625,4.31,4.34,2.74
"1854",1854,0.31,2,3,4,62.8,57,625,4.3,4.33,2.71
"1855",1855,0.31,2,6,6,62.8,57,625,4.34,4.36,2.73
"1856",1856,1.51,4,2,4,62.5,59,8770,7.29,7.34,4.57
"1857",1857,1.28,1,7,6,62.2,57,8774,6.99,6.94,4.33
"1858",1858,2.01,3,4,1,63.8,57,8780,8,7.95,5.1
"1859",1859,1.64,2,7,1,60.9,57,8794,7.57,7.61,4.62
"1860",1860,1.22,2,7,2,61.2,58,8795,6.84,6.86,4.19
"1861",1861,1.16,1,7,4,62,56,8803,6.75,6.71,4.17
"1862",1862,1.04,4,7,8,60.7,58,8813,6.65,6.52,4
"1863",1863,1.75,4,6,1,58,59,8820,7.97,7.92,4.61
"1864",1864,1.51,4,6,5,60.9,59,8828,7.42,7.33,4.49
"1865",1865,1.51,2,4,6,62.3,60,8836,7.29,7.35,4.56
"1866",1866,1.71,4,2,5,62.9,58,8848,7.64,7.58,4.79
"1867",1867,1.52,4,4,5,60.5,60,8852,7.48,7.4,4.5
"1868",1868,1.56,1,4,5,61.4,56,8858,7.47,7.42,4.57
"1869",1869,1.13,4,7,3,59.3,59,8868,6.87,6.79,4.05
"1870",1870,1.2,4,7,4,62.4,56,8870,6.74,6.68,4.19
"1871",1871,1.21,4,6,2,62.5,60,8879,6.77,6.7,4.21
"1872",1872,1.78,4,2,1,62.6,58,8889,7.78,7.72,4.85
"1873",1873,1.63,4,4,2,60.9,58,8900,7.63,7.58,4.63
"1874",1874,1.5,3,1,1,63,59,8910,7.18,7.24,4.54
"1875",1875,1.27,1,7,6,62,58,8915,6.89,6.95,4.29
"1876",1876,1.01,2,6,4,61.8,58,8922,6.44,6.48,3.99
"1877",1877,1.24,2,6,6,59.6,59,8929,7,7.07,4.19
"1878",1878,1.52,5,6,1,56.3,64,8938,7.68,7.62,4.31
"1879",1879,1.17,1,7,4,61.7,55,8947,6.74,6.77,4.17
"1880",1880,1.06,1,6,4,62.1,57,8954,6.5,6.54,4.05
"1881",1881,1.55,1,2,2,59.5,60,8959,7.53,7.56,4.49
"1882",1882,1.09,1,7,4,61.5,57,8970,6.62,6.65,4.08
"1883",1883,0.31,1,7,2,61,55,625,4.39,4.43,2.69
"1884",1884,0.31,1,7,2,61.4,56,625,4.36,4.37,2.68
"1885",1885,0.31,2,6,6,61.4,55,625,4.32,4.34,2.66
"1886",1886,1.1,1,6,6,60.7,57,8977,6.66,6.7,4.05
"1887",1887,1.24,1,6,6,61.7,53,8983,6.93,6.9,4.27
"1888",1888,1.51,4,4,6,62.3,60,8997,7.35,7.29,4.56
"1889",1889,1.2,2,6,6,61.8,58,9007,6.75,6.78,4.18
"1890",1890,1,1,6,4,59.7,60,9014,6.48,6.52,3.88
"1891",1891,1.52,3,6,1,58.2,60,9028,7.52,7.63,4.41
"1892",1892,1.5,2,4,2,62.8,58,9033,7.17,7.23,4.52
"1893",1893,1.01,1,6,4,59.6,60,9040,6.56,6.52,3.9
"1894",1894,1.3,4,7,6,60.9,60,9051,6.99,7.04,4.27
"1895",1895,1.01,2,7,8,61.1,56,9063,6.45,6.48,3.95
"1896",1896,1.78,3,7,1,63.8,57,9071,7.73,7.62,4.9
"1897",1897,1.57,2,3,1,58.6,62,9077,7.71,7.64,4.5
"1898",1898,1.27,4,1,6,61.2,59,9086,7.02,6.97,4.28
"1899",1899,1.57,1,4,5,62,59,9095,7.41,7.45,4.61
"1900",1900,1.17,1,7,4,61.7,55,9110,6.77,6.74,4.17
"1901",1901,1.14,1,6,2,61.1,55,9116,6.78,6.74,4.13
"1902",1902,1.52,1,4,5,61.9,56,9124,7.37,7.42,4.58
"1903",1903,1.05,1,6,4,61.5,57,9138,6.51,6.57,4.02
"1904",1904,1.01,2,1,4,63.3,55,9140,6.41,6.36,4.04
"1905",1905,1.26,2,7,4,62.1,58,9158,6.92,6.83,4.27
"1906",1906,1.71,2,2,6,62.6,55,9170,7.58,7.65,4.77
"1907",1907,1.51,4,4,5,61.7,60,9177,7.27,7.31,4.5
"1908",1908,2,3,2,5,64.1,58,9193,7.85,7.79,5.01
"1909",1909,1.16,2,7,4,61.6,58,9205,6.67,6.73,4.13
"1910",1910,1.21,1,1,6,62.4,54,9215,6.86,6.8,4.26
"1911",1911,1.7,4,2,6,62.9,62,9225,7.47,7.38,4.67
"1912",1912,1.55,1,4,6,62.6,56,9233,7.41,7.35,4.62
"1913",1913,0.31,1,6,6,62.3,55,625,4.33,4.37,2.71
"1914",1914,0.31,4,3,4,61.4,58,625,4.32,4.35,2.66
"1915",1915,0.31,1,6,6,61.8,56,625,4.33,4.37,2.69
"1916",1916,1.3,1,5,5,61.8,56,9242,6.93,6.96,4.29
"1917",1917,1.18,1,7,4,62.2,54,9252,6.78,6.82,4.23
"1918",1918,1.05,1,6,4,62.1,54,9257,6.55,6.52,4.06
"1919",1919,1.73,4,2,5,60.7,58,9271,7.78,7.73,4.71
"1920",1920,1.21,4,6,2,60.1,58,9279,6.89,6.98,4.17
"1921",1921,1.51,2,4,5,61.6,58,9283,7.35,7.3,4.51
"1922",1922,1.22,4,1,6,62.2,55,9292,6.91,6.85,4.28
"1923",1923,1.57,1,3,1,60.7,57,9298,7.49,7.54,4.56
"1924",1924,1.5,2,2,4,62.2,57,9306,7.25,7.31,4.53
"1925",1925,1,2,1,4,61.7,55,9324,6.38,6.42,3.95
"1926",1926,1.13,1,7,4,62.3,57,9333,6.62,6.66,4.14
"1927",1927,1.2,2,7,4,62.1,58,9337,6.74,6.78,4.2
"1928",1928,1.52,2,5,1,60.9,59,9343,7.35,7.4,4.49
"1929",1929,1.52,1,4,6,62.4,55,9352,7.35,7.4,4.6
"1930",1930,1.18,4,7,4,59.7,58,9366,6.9,6.94,4.13
"1931",1931,1.25,2,6,6,62.5,59,9377,6.81,6.89,4.28
"1932",1932,1.52,2,5,1,60.6,62,9389,7.37,7.42,4.48
"1933",1933,1.52,1,1,1,60.1,57,9405,7.49,7.53,4.51
"1934",1934,1.7,1,2,6,62.5,57,9414,7.6,7.63,4.76
"1935",1935,1.55,2,7,5,59.8,59,9428,7.45,7.47,4.46
"1936",1936,1.51,1,4,6,60.6,56,9442,7.44,7.47,4.52
"1937",1937,1.5,2,1,1,63.5,59,9450,7.28,7.25,4.61
"1938",1938,1.01,1,6,4,63,57,9463,6.36,6.4,4.02
"1939",1939,1.51,3,4,3,64,60,9471,7.26,7.21,4.63
"1940",1940,1.59,4,4,6,59.9,60,9474,7.61,7.57,4.55
"1941",1941,1.01,1,1,4,62,56,9483,6.43,6.35,4.01
"1942",1942,1.73,4,6,1,61.5,60,9494,7.75,7.66,4.74
"1943",1943,0.33,3,5,6,63.6,56,625,4.38,4.42,2.8
"1944",1944,0.34,4,5,5,62.7,59,626,4.42,4.45,2.78
"1945",1945,0.34,4,5,5,61.2,58,626,4.47,4.49,2.74
"1946",1946,1.24,4,6,6,62.4,60,9513,6.83,6.8,4.25
"1947",1947,1.39,1,5,5,61.9,52,9519,7.24,7.25,4.48
"1948",1948,1.75,4,3,6,61.5,58,9526,7.75,7.69,4.75
"1949",1949,1.52,1,6,1,62.5,57,9533,7.36,7.32,4.59
"1950",1950,1.42,3,6,6,63.7,57,9542,7.08,6.99,4.48
"1951",1951,1.72,4,3,5,62.2,59,9551,7.62,7.55,4.72
"1952",1952,1.55,2,1,1,59.5,56,9557,7.56,7.59,4.51
"1953",1953,1.32,1,3,4,62,54,9571,7.05,7.06,4.37
"1954",1954,1.35,4,7,6,61.1,58,9580,7.16,7.12,4.36
"1955",1955,1.25,1,7,6,60.9,57,9590,6.96,6.99,4.25
"1956",1956,1.03,1,6,3,62.6,57,9598,6.49,6.38,4.03
"1957",1957,1.12,4,7,8,61.2,58,9612,6.7,6.67,4.09
"1958",1958,1.06,1,5,2,62,57,9625,6.49,6.54,4.04
"1959",1959,1.1,1,6,4,61.2,56,9641,6.65,6.68,4.08
"1960",1960,2.03,3,4,1,63.8,63,9651,7.89,7.84,5.02
"1961",1961,1,4,5,4,61.3,58,9660,6.42,6.37,3.92
"1962",1962,1.2,4,7,6,62.5,58,9677,6.74,6.67,4.19
"1963",1963,1.62,2,4,6,62,60,9683,7.5,7.57,4.67
"1964",1964,1.5,4,3,5,58.8,59,9697,7.53,7.47,4.41
"1965",1965,1.07,1,7,3,61.4,55,9703,6.59,6.66,4.06
"1966",1966,1.71,2,2,2,61.2,59,9707,7.65,7.72,4.7
"1967",1967,1.53,4,6,1,62.6,57,9716,7.37,7.33,4.6
"1968",1968,1.63,4,7,1,62.5,57,9730,7.57,7.54,4.72
"1969",1969,1,2,5,4,63,59,9740,6.35,6.38,4.01
"1970",1970,1.21,4,7,4,62.5,55,9757,6.84,6.8,4.26
"1971",1971,1.96,4,3,1,60.4,62,9769,7.96,7.9,4.79
"1972",1972,1.2,1,7,3,62.8,56,9784,6.75,6.73,4.23
"1973",1973,0.34,1,4,3,61.8,56,626,4.47,4.5,2.77
"1974",1974,0.27,1,7,3,62.5,56,627,4.15,4.18,2.6
"1975",1975,0.33,2,1,6,61.9,58,627,4.42,4.47,2.75
"1976",1976,1.11,2,6,4,60.8,57,9792,6.7,6.73,4.08
"1977",1977,2.04,5,4,1,66.6,56,9802,7.8,7.77,5.19
"1978",1978,1.52,2,5,1,58.6,59,9817,7.43,7.48,4.37
"1979",1979,3.11,5,2,7,65.9,57,9823,9.15,9.02,5.98
"1980",1980,1.64,4,2,2,60.6,59,9836,7.67,7.61,4.63
"1981",1981,1.57,4,4,6,62.6,58,9847,7.4,7.36,4.62
"1982",1982,1.07,1,1,4,61.4,56,9863,6.55,6.65,4.05
"1983",1983,1.57,4,5,1,62.9,61,9875,7.41,7.37,4.65
"1984",1984,1.18,1,1,2,62.4,54,9886,6.79,6.74,4.22
"1985",1985,1.53,2,3,2,59.5,63,9896,7.44,7.51,4.45
"1986",1986,1.16,1,7,8,62.3,55,9901,6.73,6.79,4.21
"1987",1987,1.26,1,7,2,61.9,55,9907,6.96,6.91,4.29
"1988",1988,1,4,5,4,59.9,61,9918,6.5,6.42,3.87
"1989",1989,1.03,1,1,4,61.7,54,9932,6.49,6.52,4.02
"1990",1990,1.52,4,7,5,61.6,57,9952,7.4,7.33,4.54
"1991",1991,1.56,4,4,2,61.7,59,9959,7.46,7.41,4.59
"1992",1992,1.53,2,7,5,62.5,56,9971,7.32,7.36,4.59
"1993",1993,1.32,1,7,2,62.6,56,9979,7.05,7,4.4
"1994",1994,1.54,1,4,6,61.9,55.8,9998,7.38,7.43,4.58
"1995",1995,1.51,4,4,6,59.9,60,10010,7.42,7.36,4.43
"1996",1996,1.21,4,6,2,62.6,59,10018,6.81,6.76,4.25
"1997",1997,1.5,2,3,6,60.9,59,10023,7.37,7.43,4.51
"1998",1998,1.22,1,7,4,62.3,56,10038,6.81,6.84,4.25
"1999",1999,1,2,6,8,63.2,63,10046,6.26,6.24,3.95
"2000",2000,1.71,4,4,2,60.3,62,10055,7.76,7.7,4.66
"2001",2001,1.34,1,7,2,62.7,57,10070,7.1,7.04,4.43
"2002",2002,1.52,3,3,5,63.8,60,10078,7.3,7.24,4.64
"2003",2003,0.42,1,2,6,62,55,628,4.81,4.87,3
"2004",2004,0.34,3,3,5,63.7,57,628,4.45,4.44,2.83
"2005",2005,0.31,4,4,2,62.6,59,628,4.33,4.29,2.7
"2006",2006,1.71,4,3,6,59.2,61,10084,7.83,7.77,4.62
"2007",2007,1.5,2,4,4,63.3,58,10090,7.27,7.24,4.59
"2008",2008,1.53,4,4,2,61.2,59,10098,7.39,7.41,4.53
"2009",2009,1.22,4,7,4,62,58,10111,6.9,6.85,4.26
"2010",2010,1.28,1,7,2,62.1,57,10126,6.91,6.94,4.3
"2011",2011,1.21,4,1,2,60.3,58,10137,6.95,6.91,4.18
"2012",2012,1.57,4,3,5,62.2,61,10149,7.38,7.32,4.57
"2013",2013,1.5,1,4,2,62,54,10164,7.32,7.38,4.56
"2014",2014,2.02,1,4,1,62.6,56,10181,8.05,8.01,5.03
"2015",2015,1.09,1,6,4,62,56,10196,6.63,6.6,4.1
"2016",2016,1.5,4,5,1,60.5,59,10206,7.37,7.27,4.43
"2017",2017,1.63,2,3,5,59.8,60,10216,7.64,7.68,4.58
"2018",2018,1.59,4,4,6,60.2,60,10222,7.61,7.58,4.57
"2019",2019,1.6,2,4,2,62.3,59,10238,7.46,7.51,4.66
"2020",2020,1.14,4,1,4,59.7,58,10258,6.83,6.91,4.1
"2021",2021,1.55,4,3,5,61.8,59,10277,7.45,7.38,4.58
"2022",2022,1.25,2,1,2,61.5,59,10285,6.91,6.95,4.26
"2023",2023,1.21,1,7,3,61,57,10295,6.87,6.93,4.21
"2024",2024,1.18,1,7,4,61.3,55,10308,6.86,6.81,4.19
"2025",2025,1.15,1,6,2,61.1,55,10316,6.76,6.82,4.15
"2026",2026,1.7,4,4,5,62,59,10331,7.59,7.64,4.72
"2027",2027,1.7,4,3,4,61.4,58,10337,7.66,7.62,4.69
"2028",2028,1.17,1,7,3,61.7,57,10342,6.84,6.9,4.13
"2029",2029,1.61,4,2,8,62.1,58,10350,7.53,7.47,4.66
"2030",2030,1.62,4,4,2,61.7,59,10362,7.55,7.47,4.63
"2031",2031,1.7,4,6,1,61.8,60,10377,7.64,7.56,4.7
"2032",2032,1.27,4,7,4,61,58,10389,7.01,6.96,4.26
"2033",2033,0.31,1,3,6,62.2,53,628,4.43,4.38,2.74
"2034",2034,0.31,1,3,6,62.4,55,628,4.36,4.33,2.71
"2035",2035,0.31,1,3,6,63,57,628,4.34,4.32,2.73
"2036",2036,1.51,4,3,6,60.6,58,10411,7.42,7.36,4.48
"2037",2037,1.32,4,6,6,60.9,59,10423,7.12,7.06,4.32
"2038",2038,1.75,4,2,2,62.2,59,10429,7.7,7.74,4.8
"2039",2039,1.11,1,5,6,61.2,57,10443,6.69,6.71,4.1
"2040",2040,1.2,1,7,4,61.1,56,10454,6.88,6.91,4.21
"2041",2041,2.46,4,1,1,59.7,59,10470,8.82,8.76,5.25
"2042",2042,1.5,4,3,6,61.2,61,10478,7.32,7.25,4.46
"2043",2043,1.24,4,7,3,60.4,59,10485,7.02,7.01,4.24
"2044",2044,1.01,2,1,3,63.2,54,10498,6.41,6.31,4.02
"2045",2045,1.51,3,6,5,64.2,57,10514,7.09,7.2,4.59
"2046",2046,1.29,4,6,2,60.9,58,10530,7.01,6.97,4.26
"2047",2047,1.51,2,5,1,61.7,59,10546,7.28,7.35,4.51
"2048",2048,1.21,1,1,6,61.8,53,10556,6.86,6.9,4.25
"2049",2049,1.21,1,7,4,61.3,57,10568,6.83,6.85,4.19
"2050",2050,2.02,1,4,1,62.3,55,10577,8.1,8.06,5.03
"2051",2051,1.51,1,1,1,61.9,56,10588,7.31,7.36,4.54
"2052",2052,1.52,1,4,8,62.2,57,10609,7.33,7.27,4.54
"2053",2053,1.52,5,7,6,55.2,66,10623,7.72,7.67,4.26
"2054",2054,1.25,1,7,4,61.5,55,10636,6.92,6.94,4.26
"2055",2055,1.6,2,5,1,60.6,58,10646,7.55,7.61,4.59
"2056",2056,1.79,1,2,6,61.8,56,10658,7.74,7.85,4.82
"2057",2057,1.5,4,3,6,60.6,61,10668,7.34,7.31,4.44
"2058",2058,1.71,2,4,5,62.4,59,10681,7.63,7.6,4.75
"2059",2059,1.71,4,3,1,62.5,57,10687,7.67,7.62,4.78
"2060",2060,1.01,3,1,3,63.1,57,10696,6.36,6.39,4.02
"2061",2061,1.55,2,7,5,59.2,59,10707,7.51,7.59,4.47
"2062",2062,1.22,2,6,4,60.7,62,10719,6.81,6.84,4.14
"2063",2063,0.4,1,1,1,61.9,58,629,4.71,4.73,2.92
"2064",2064,0.32,2,1,2,64,56,630,4.33,4.36,2.78
"2065",2065,0.34,1,6,5,59.4,57,630,4.58,4.54,2.71
"2066",2066,1.01,4,5,4,62.4,58,10732,6.39,6.44,4
"2067",2067,1.51,4,3,2,62.4,60,10743,7.27,7.34,4.56
"2068",2068,1.54,4,3,6,61.9,61,10758,7.41,7.33,4.56
"2069",2069,1.5,3,6,5,63.4,58,10766,7.16,7.2,4.55
"2070",2070,1.5,1,1,5,62.6,56,10777,7.27,7.3,4.56
"2071",2071,1.53,1,4,2,62.8,55,10796,7.4,7.35,4.63
"2072",2072,1.29,4,6,2,61.3,61,10801,7.05,6.95,4.29
"2073",2073,1.51,3,3,2,58.2,58,10819,7.49,7.56,4.38
"2074",2074,2.02,1,3,1,62.1,57,10826,8.13,8.09,5.04
"2075",2075,1.68,1,7,6,62.1,55,10838,7.64,7.59,4.73
"2076",2076,1.7,1,6,5,59.7,57,10853,7.73,7.65,4.59
"2077",2077,1.72,4,3,1,62.3,58,10869,7.71,7.6,4.77
"2078",2078,1.26,1,7,4,60.9,57,10886,6.98,7.01,4.26
"2079",2079,1.51,2,1,5,63.5,57,10891,7.28,7.23,4.61
"2080",2080,1.62,2,3,6,62.6,58,10912,7.57,7.45,4.7
"2081",2081,1.26,2,7,3,60.2,59,10922,6.98,7.07,4.23
"2082",2082,1.2,2,6,4,61.4,60,10931,6.79,6.83,4.18
"2083",2083,1.61,4,3,5,62.5,58,10942,7.51,7.46,4.68
"2084",2084,1.54,5,6,5,65.8,56,10954,7.22,7.18,4.74
